1920.0;
1080.0
;!540;554;~930;150;
960;900;
990;900;
900;150;
990;930;
870;150;
1020;930;
1020;900;
1050;900;
840;150;
810;150;
1080;900;
1110;900;
780;150;
780;180;
1110;870;
750;180;
1140;870;
750;210;
1140;840;
750;240;
1140;810;
1170;810;
720;240;
720;270;
1170;780;
720;300;
1170;750;
720;330;
1170;720;
720;360;
1170;690;
720;390;
1170;660;
720;420;
1170;630;
720;450;
1170;600;
720;480;
1170;570;
720;510;
1170;540;
#x960;540;
960;570;
960;510;
930;510;
990;510;
990;570;
930;570;
930;480;
990;480;
990;600;
930;600;
900;480;
1020;480;
1020;600;
900;600;
870;480;
1050;480;
1050;630;
870;630;
870;450;
1050;450;
840;450;
1080;450;
1080;630;
840;630;
960;480;
960;630;
960;450;
960;660;
960;420;
960;390;
960;690;
960;720;
960;360;
330;180;
1590;180;
1590;900;
330;900;
330;210;
1590;210;
1590;870;
330;870;
330;240;
1590;240;
1590;840;
330;840;
300;240;
1620;240;
1620;840;
300;840;
300;270;
1620;270;
1620;810;
300;810;
1650;270;
1650;810;
270;270;
270;810;
240;270;
1680;270;
1680;810;
240;810;
1710;270;
1710;810;
210;270;
210;810;
210;300;
1710;300;
1710;780;
210;780;
y
