1920.0;
1080.0
;!480;545;~0;0;
1890;0;
1890;1050;
0;1050;
30;0;
1860;0;
1860;1050;
30;1050;
60;0;
1830;0;
1830;1050;
60;1050;
90;0;
1800;0;
1800;1050;
90;1050;
120;0;
1770;0;
1770;1050;
120;1050;
150;0;
150;1050;
1740;0;
1740;1050;
180;0;
1710;0;
1710;1050;
180;1050;
0;30;
1890;30;
1890;1020;
0;1020;
0;60;
1890;60;
1890;990;
0;990;
0;90;
1890;90;
1890;960;
0;960;
0;120;
1890;120;
1890;930;
0;930;
0;150;
1890;150;
1890;900;
0;900;
930;0;
960;0;
960;1050;
930;1050;
990;0;
990;1050;
900;0;
900;1050;
870;0;
1020;0;
1020;1050;
870;1050;
840;0;
1050;0;
1050;1050;
840;1050;
810;0;
1080;0;
1080;1050;
810;1050;
780;0;
1110;0;
1110;1050;
780;1050;
#x960;540;
960;570;
960;510;
930;510;
990;510;
990;570;
930;570;
900;480;
1020;480;
1020;600;
900;600;
1050;480;
1050;600;
870;480;
1050;630;
870;630;
870;450;
1050;450;
840;450;
1080;450;
1080;630;
840;630;
810;420;
1110;420;
1110;660;
810;660;
780;420;
1140;420;
1140;660;
780;660;
750;420;
1170;420;
1170;660;
750;660;
1170;690;
750;690;
720;390;
1200;390;
1200;690;
720;690;
690;390;
1230;390;
1230;690;
690;690;
y630;540;
1260;540;
960;330;
960;750;
