1920.0;
1080.0
;!350;544;~720;330;
1170;330;
1170;720;
720;720;
690;330;
1200;330;
1200;720;
690;720;
1230;330;
1230;720;
660;330;
660;720;
630;330;
1260;330;
1260;720;
630;720;
1290;330;
1290;720;
600;330;
600;720;
1320;330;
1320;720;
570;330;
570;720;
540;330;
1350;330;
1350;720;
540;720;
510;330;
1380;330;
1380;720;
510;720;
1410;330;
1410;720;
480;330;
480;720;
#495;375;
495;705;
495;375;
765;345;
1155;345;
765;345;
1425;375;
1425;705;
1425;375;
1155;735;
765;735;
1155;735;
x960;540;
960;570;
960;510;
990;510;
990;570;
930;510;
930;570;
900;510;
1020;510;
1020;570;
900;570;
1020;600;
900;600;
870;510;
1050;510;
1050;600;
870;600;
870;480;
1050;480;
1080;480;
1080;600;
840;480;
840;600;
810;480;
1110;480;
1110;600;
810;600;
1140;480;
1140;600;
780;480;
1140;630;
780;630;
780;450;
1140;450;
750;450;
1170;450;
1170;630;
750;630;
1200;450;
1200;630;
720;450;
720;630;
1200;660;
720;660;
720;420;
1200;420;
690;420;
1230;420;
1230;660;
690;660;
660;420;
1260;420;
1260;660;
660;660;
630;420;
1290;420;
1290;660;
630;660;
600;420;
1320;420;
1320;660;
600;660;
570;420;
1350;420;
1350;660;
570;660;
y
