800.0;
450.0
;!1603;611;~300;210;
300;180;
330;150;
360;150;
420;150;
450;180;
450;210;
450;240;
450;270;
450;300;
450;330;
420;360;
390;360;
360;360;
330;360;
300;360;
270;360;
210;360;
240;360;
180;330;
180;300;
180;270;
180;240;
180;210;
180;150;
180;120;
180;90;
180;60;
180;30;
210;0;
240;0;
270;0;
300;0;
330;0;
360;0;
390;0;
450;0;
480;0;
510;0;
540;0;
570;0;
600;30;
600;60;
600;90;
600;120;
600;150;
600;180;
600;210;
600;240;
600;300;
600;330;
600;360;
180;180;
420;0;
600;270;
600;390;
600;420;
#§360;210;
360;240;
390;210;
420;210;
420;240;
390;240;
390;180;
420;180;
360;270;
390;270;
420;270;
420;300;
390;300;
360;300;
360;330;
390;330;
420;330;
330;330;
330;300;
330;270;
300;330;
300;300;
300;270;
270;330;
270;300;
270;270;
240;330;
240;300;
240;270;
$
