1200;
1000
!0;0;~0;0;
30;30;
60;60;
90;60;
90;90;
120;90;
120;120;
150;120;
150;150;
180;150;
180;180;
210;180;
210;210;
240;210;
240;240;
270;270;
300;300;
330;300;
330;330;
360;360;
360;390;
390;390;
420;420;
420;450;
450;450;
450;480;
480;480;
480;510;
510;510;
540;540;
540;570;
570;570;
600;600;
630;600;
630;630;
660;630;
660;660;
690;660;
720;690;
750;690;
750;720;
780;720;
780;750;
810;750;
810;780;
840;780;
870;810;
900;810;
900;840;
930;840;
930;870;
960;870;
960;900;
990;900;
990;930;
1020;930;
1050;930;
1050;960;
1080;960;
1080;990;
1110;990;
1140;990;
1170;990;
1200;990;
