1200;
1000
!0;0;~0;0;
30;30;
60;60;
90;60;
90;90;
120;90;
120;120;
150;120;
150;150;
180;150;
180;180;
210;180;
210;210;
240;210;
240;240;
270;270;
300;300;
330;300;
330;330;
360;360;
360;390;
390;390;
420;420;
420;450;
450;450;
450;480;
480;480;
480;510;
510;510;
540;540;
540;570;
570;570;
600;600;
630;600;
630;630;
660;630;
660;660;
690;660;
720;690;
750;690;
750;720;
780;720;
780;750;
810;750;
810;780;
840;780;
870;810;
900;810;
900;840;
930;840;
930;870;
960;870;
960;900;
990;900;
990;930;
1020;930;
1050;930;
1050;960;
1080;960;
1080;990;
1110;990;
1140;990;
1170;990;
1200;990;
300;150;
60;870;
60;840;
90;840;
120;810;
150;810;
180;780;
210;750;
240;750;
240;720;
270;720;
300;720;
300;690;
330;690;
360;660;
360;630;
390;630;
420;600;
450;570;
480;570;
480;540;
510;540;
540;510;
570;480;
600;450;
630;420;
660;420;
660;390;
690;390;
720;360;
750;330;
780;330;
780;300;
810;300;
840;270;
870;240;
900;240;
930;210;
960;210;
990;180;
1020;180;
1050;150;
1080;150;
1080;120;
1110;120;
